date,k,ch1,ch1_share,ch2,ch2_share,ch3,ch3_share
2025-12-31,3,Metals,0.1708984726287142,Nuclear_Uranium,0.1250570830825496,Miners,0.07229205808538
2026-01-01,3,Metals,0.1667997494134122,Nuclear_Uranium,0.1293357622330898,Miners,0.0702634446408336
2026-01-02,3,Metals,0.1656230722866811,Nuclear_Uranium,0.1297016214158767,Miners,0.0702827316583476
2026-01-03,3,Metals,0.1568646901588001,Nuclear_Uranium,0.1265252466941791,Miners,0.0657146320417143
2026-01-04,3,Metals,0.1568636253523718,Nuclear_Uranium,0.1265258503325892,Miners,0.0657142465332532
2026-01-05,3,Metals,0.1568678003462909,Nuclear_Uranium,0.1265451432205521,Miners,0.0657171635044908
2026-01-06,3,Metals,0.1572451099728543,Nuclear_Uranium,0.1261031167755079,Miners,0.0654458626089593
2026-01-07,3,Metals,0.154747139909072,Nuclear_Uranium,0.1311478261751317,Miners,0.0639112877180891
2026-01-08,3,Metals,0.1543919035769926,Nuclear_Uranium,0.1302263879538081,Miners,0.0632580737746285
2026-01-09,3,Metals,0.1538897179017856,Nuclear_Uranium,0.1285678597933919,Miners,0.063385701917823
2026-01-10,3,Metals,0.1516165482042271,Nuclear_Uranium,0.1280737615755071,Miners,0.0623175672234597
2026-01-11,3,Metals,0.1516182432155612,Nuclear_Uranium,0.1280805579050237,Miners,0.062318588570152
2026-01-12,3,Metals,0.1516237677390171,Nuclear_Uranium,0.1281016647076961,Miners,0.0623218386382258
2026-01-13,3,Metals,0.1530410179458617,Nuclear_Uranium,0.1262601536010557,Miners,0.0628696265225094
2026-01-14,3,Metals,0.1576526965091996,Nuclear_Uranium,0.1260317097694033,Miners,0.0638700048406111
2026-01-15,3,Metals,0.1542088343132097,Nuclear_Uranium,0.1309408782550799,MegaCap_AI,0.0632761498118266
2026-01-16,3,Metals,0.1562726397397507,Nuclear_Uranium,0.1244935580366908,MegaCap_AI,0.0684408554214041
2026-01-17,3,Metals,0.1548277476653391,Nuclear_Uranium,0.1246653332558606,MegaCap_AI,0.069834433780812
2026-01-18,3,Metals,0.1547851658615004,Nuclear_Uranium,0.1245911463348816,MegaCap_AI,0.0698286961382881
2026-01-19,3,Metals,0.1547874195774187,Nuclear_Uranium,0.1245937557839551,MegaCap_AI,0.0698276922363489
2026-01-20,3,Metals,0.1840615213482923,Nuclear_Uranium,0.0974672833672683,Miners,0.0741671087462504
2026-01-21,3,Metals,0.1929245091600309,Nuclear_Uranium,0.0878094934584013,Critical_Minerals,0.0813263182167248
2026-01-22,3,Metals,0.1937911611089824,Nuclear_Uranium,0.086777157290131,Critical_Minerals,0.081782088596082
2026-01-23,3,Metals,0.1944056272007941,Nuclear_Uranium,0.0838838606518771,Critical_Minerals,0.0828045354691635
2026-01-24,3,Metals,0.1970708508896018,Nuclear_Uranium,0.0860747066553334,Critical_Minerals,0.0840627514093973
2026-01-25,3,Metals,0.1970633221741908,Nuclear_Uranium,0.0860770497442215,Critical_Minerals,0.0840604514347177
2026-01-26,3,Metals,0.1970392056329085,Nuclear_Uranium,0.0859960445097923,Critical_Minerals,0.0840455517290114
2026-01-27,3,Metals,0.1948064471766782,Nuclear_Uranium,0.085324856632541,Critical_Minerals,0.0841143527483604
2026-01-28,3,Metals,0.1892438449255691,Nuclear_Uranium,0.0857538257519578,Critical_Minerals,0.0836978397275651
2026-01-29,3,Metals,0.1844967094976821,Nuclear_Uranium,0.0911115231018632,Critical_Minerals,0.0803871721653732
